Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer,Converted_Date,Sentiment,Misspelled_Title_Words,Misspelled_Text_Words,Cleaned_Review_Title,Cleaned_Review_Text,Tokenized_Review_Title,Tokenized_Review_Text,review_length,length_category,dominant_topic,aspects,complaints,has_complaint
82,P82_REV_007,Mandeep  Singh,5.0,Fabulous!,Very elegant looks. Smooth OSBattery life is very good.I use my phone quite often and still it can cover the entire day on full charge.,Patiala,29 days ago,0,Yes,2025-10-28 04:25:15.126436,2,[],['osbattery'],fabulous,elegant look smooth battery life good use phone quite often still cover entire day full charge,['fabulous'],"['elegant', 'look', 'smooth', 'battery', 'life', 'good', 'use', 'phone', 'quite', 'often', 'still', 'cover', 'entire', 'day', 'full', 'charge']",135,medium,9,"['battery', 'performance']","['battery', 'performance', 'software']",True
82,P82_REV_015,Yogendra Singh,4.0,Delightful,Camera good. perfomance very good in snapdragon varrient but not so much for gaming smooth experince battery should be charge 2 times in a day.,Sikandarabad,29 days ago,0,Yes,2025-10-28 04:25:15.126440,2,[],"['perfomance', 'varrient', 'experince']",delightful,camera good performance good snapdragon variant not much gaming smooth experience battery charge time day,['delightful'],"['camera', 'good', 'performance', 'good', 'snapdragon', 'variant', 'not', 'much', 'gaming', 'smooth', 'experience', 'battery', 'charge', 'time', 'day']",143,medium,5,"['camera', 'battery', 'performance']","['camera', 'battery', 'performance']",True
82,P82_REV_014,Buddhadev Bera,4.0,Value-for-money,World 🌎android king 🤴 💙 samsung,Purba Medinipur District,29 days ago,0,Yes,2025-10-28 04:25:15.126444,2,[],[],value money,world android king samsung,"['value', 'money']","['world', 'android', 'king', 'samsung']",31,short,0,[],['software'],True
83,P83_REV_016,Archita T,4.0,Good quality product,Overall phone is good but battery.....,Lakhimpur,29 days ago,0,Yes,2025-10-28 04:25:15.126447,2,[],[],good quality product,overall phone good battery,"['good', 'quality', 'product']","['overall', 'phone', 'good', 'battery']",38,short,1,['battery'],['battery'],True
83,P83_REV_007,Dhawal Chikani,5.0,Awesome,Amzing phone. Moved from Pixel 6a to s24. I would recommed anyone who want premium phone experinxe in budget,Ahmedabad,29 days ago,0,Yes,2025-10-28 04:25:15.126450,2,[],"['amzing', 'recommed', 'experinxe']",awesome,amazing phone moved pixel would recommend anyone want premium phone experience budget,['awesome'],"['amazing', 'phone', 'moved', 'pixel', 'would', 'recommend', 'anyone', 'want', 'premium', 'phone', 'experience', 'budget']",108,medium,8,[],['design'],True
83,P83_REV_008,Bapatla Ajaybabu,5.0,Great product,Camera is very good,S Kannanur,29 days ago,0,Yes,2025-10-28 04:25:15.126453,2,[],[],great product,camera good,"['great', 'product']","['camera', 'good']",19,short,8,['camera'],['camera'],True
83,P83_REV_009,Gourab Nandi,5.0,Classy product,Best in segment,Bilaspur Division,29 days ago,0,Yes,2025-10-28 04:25:15.126456,2,[],[],classy product,best segment,"['classy', 'product']","['best', 'segment']",15,short,5,[],[],False
83,P83_REV_010,Heena,5.0,Brilliant,I love this prodect,Alwar,29 days ago,0,Yes,2025-10-28 04:25:15.126459,2,[],['prodect'],brilliant,love project,['brilliant'],"['love', 'project']",19,short,0,[],[],False
83,P83_REV_011,Vishal  Saijwani,1.0,Terrible product,"Issues with this device 1. Battery drain 2. Heating while using normal apps,  using camera  , in gaming it becomes a frying pan , in sunlight it becomes like a lava ...",Konkan Division,29 days ago,4,Yes,2025-10-28 04:25:15.126462,0,[],[],terrible product,issue device battery drain heating using normal apps using camera gaming becomes frying pan sunlight becomes like lava,"['terrible', 'product']","['issue', 'device', 'battery', 'drain', 'heating', 'using', 'normal', 'apps', 'using', 'camera', 'gaming', 'becomes', 'frying', 'pan', 'sunlight', 'becomes', 'like', 'lava']",168,medium,2,"['camera', 'battery', 'heating']","['heating', 'camera', 'battery']",True
83,P83_REV_012,Sankhasubhra  Datta,5.0,Perfect product!,This is best  thing I took in this big billion ❤️,Bengaluru,29 days ago,0,Yes,2025-10-28 04:25:15.126465,2,[],[],perfect product,best thing took big billion,"['perfect', 'product']","['best', 'thing', 'took', 'big', 'billion']",49,short,8,[],[],False
83,P83_REV_013,Flipkart Customer,1.0,Not recommended at all,Bad quality,Chitrakoot Division,29 days ago,1,Yes,2025-10-28 04:25:15.126468,0,[],[],not recommended,bad quality,"['not', 'recommended']","['bad', 'quality']",11,short,0,[],['quality'],True
83,P83_REV_014,Flipkart Customer,2.0,Slightly disappointed,Heating issue,Prayagraj,29 days ago,0,Yes,2025-10-28 04:25:15.126471,0,[],[],slightly disappointed,heating issue,"['slightly', 'disappointed']","['heating', 'issue']",13,short,9,['heating'],['heating'],True
83,P83_REV_015,Praneet  Mane,5.0,Terrific,"Must buy this smartphone. Performance, OneUI 8, and Android 16 are there. Memory storage 128 GB, 5G phone. Quality is Nice",Belagavi,29 days ago,0,Yes,2025-10-28 04:25:15.126474,2,[],['oneui'],terrific,must buy smartphone performance one android memory storage phone quality nice,['terrific'],"['must', 'buy', 'smartphone', 'performance', 'one', 'android', 'memory', 'storage', 'phone', 'quality', 'nice']",122,medium,0,['performance'],"['performance', 'software', 'quality']",True
84,P84_REV_008,sai d,5.0,Simply awesome,The best deal for this price.,Bangalore Division,29 days ago,0,Yes,2025-10-28 04:25:15.126478,2,[],[],simply awesome,best deal price,"['simply', 'awesome']","['best', 'deal', 'price']",29,short,3,[],['price'],True
84,P84_REV_007,jaydeep dawar,3.0,Just okay,If you are using social media battery is not  long lasting.,Indore,29 days ago,0,Yes,2025-10-28 04:25:15.126481,1,[],[],okay,using social medium battery not long lasting,['okay'],"['using', 'social', 'medium', 'battery', 'not', 'long', 'lasting']",59,medium,9,['battery'],['battery'],True
84,P84_REV_010,Hariom Singh,5.0,Great product,Good prl,Hasanpur,29 days ago,0,Yes,2025-10-28 04:25:15.126484,2,[],['prl'],great product,good url,"['great', 'product']","['good', 'url']",8,short,0,[],[],False
84,P84_REV_009,Flipkart Customer,5.0,Best in the market!,Very nice,Sunam,29 days ago,0,Yes,2025-10-28 04:25:15.126487,2,[],[],best market,nice,"['best', 'market']",['nice'],9,short,0,[],[],False
84,P84_REV_014,Vaibhav Chaudhary,5.0,Brilliant,Best Camera Phone❤️👍,Vasai Virar,29 days ago,0,Yes,2025-10-28 04:25:15.126490,2,[],[],brilliant,best camera phone,['brilliant'],"['best', 'camera', 'phone']",20,short,9,['camera'],['camera'],True
84,P84_REV_015,dinesh singh,3.0,Just okay,Camera is good Battery very badDisplay good Design classic Performance okay,Gwalior Division,30 days ago,0,Yes,2025-10-27 04:25:15.126493,1,[],['baddisplay'],okay,camera good battery biodisplay good design classic performance okay,['okay'],"['camera', 'good', 'battery', 'biodisplay', 'good', 'design', 'classic', 'performance', 'okay']",75,medium,8,"['camera', 'battery', 'performance', 'display']","['camera', 'battery', 'performance', 'display', 'design']",True
84,P84_REV_016,Chandrakant Kumar,5.0,Great product,Nice mobile,Jamshedpur,30 days ago,0,Yes,2025-10-27 04:25:15.126496,2,[],[],great product,nice mobile,"['great', 'product']","['nice', 'mobile']",11,short,3,[],[],False
84,P84_REV_013,girish vankar,5.0,Mind-blowing purchase,Nive,Andada,29 days ago,0,Yes,2025-10-28 04:25:15.126499,2,[],['nive'],mind blowing purchase,live,"['mind', 'blowing', 'purchase']",['live'],4,short,0,[],[],False
84,P84_REV_012,Asheesh Kumar,5.0,Great product,Good 👍,Fatehpur,29 days ago,0,Yes,2025-10-28 04:25:15.126502,2,[],[],great product,good,"['great', 'product']",['good'],6,short,0,[],[],False
84,P84_REV_011,Subhankar Sahoo,5.0,Excellent,Very nice product..,Bhadrak District,29 days ago,0,Yes,2025-10-28 04:25:15.126505,2,[],[],excellent,nice product,['excellent'],"['nice', 'product']",19,short,6,[],[],False
85,P85_REV_011,Ruchita Undhad,5.0,Highly recommended,Great Value For Money,Surat,30 days ago,0,Yes,2025-10-27 04:25:15.126508,2,[],[],highly recommended,great value money,"['highly', 'recommended']","['great', 'value', 'money']",21,short,6,[],['price'],True
85,P85_REV_010,Abhishek Prasher,5.0,Wonderful,Value for money,Mandi District,30 days ago,0,Yes,2025-10-27 04:25:15.126512,2,[],[],wonderful,value money,['wonderful'],"['value', 'money']",15,short,6,[],['price'],True
85,P85_REV_009,Sujitkumar Gawade,3.0,Just okay,Nice,Solapur,30 days ago,0,Yes,2025-10-27 04:25:15.126515,1,[],[],okay,nice,['okay'],['nice'],4,short,0,[],[],False
85,P85_REV_008,Sandeep Mahajan,4.0,Nice product,"Absolutly loving it, design, display, speaker and performance 5/5Camera is also great but not comparable to pixel I've faced no heating issues in day to day usage and even in gaming Battery also lasts whole day in normal tasks with 5 hours or more screen on time",Khargone,30 days ago,0,Yes,2025-10-27 04:25:15.126518,2,[],['absolutly'],nice product,absolutely loving design display speaker performance also great not comparable pixel faced no heating issue day usage even gaming battery also last whole day normal task hour screen time,"['nice', 'product']","['absolutely', 'loving', 'design', 'display', 'speaker', 'performance', 'also', 'great', 'not', 'comparable', 'pixel', 'faced', 'no', 'heating', 'issue', 'day', 'usage', 'even', 'gaming', 'battery', 'also', 'last', 'whole', 'day', 'normal', 'task', 'hour', 'screen', 'time']",262,long,0,"['battery', 'performance', 'display', 'heating']","['heating', 'battery', 'performance', 'display', 'design', 'speaker']",True
85,P85_REV_007,Flipkart Customer,3.0,Just okay,Snapdragon variant overheat battery train issue.Camera not stable,Jalgaon District,30 days ago,0,Yes,2025-10-27 04:25:15.126521,1,[],['overheat'],okay,snapdragon variant overhead battery train issue camera not stable,['okay'],"['snapdragon', 'variant', 'overhead', 'battery', 'train', 'issue', 'camera', 'not', 'stable']",65,medium,9,"['camera', 'battery']","['camera', 'battery']",True
85,P85_REV_016,Rahul Sharma,4.0,Delightful,Amazing deal it's value of money product amazing,Patiala,30 days ago,0,Yes,2025-10-27 04:25:15.126524,2,[],[],delightful,amazing deal value money product amazing,['delightful'],"['amazing', 'deal', 'value', 'money', 'product', 'amazing']",48,short,2,[],['price'],True
85,P85_REV_013,Mubashir Mushtaq,5.0,Mind-blowing purchase,Compact n beast,Tral,30 days ago,0,Yes,2025-10-27 04:25:15.126527,2,[],[],mind blowing purchase,compact beast,"['mind', 'blowing', 'purchase']","['compact', 'beast']",15,short,0,[],['design'],True
85,P85_REV_012,Ravi  Kumar,5.0,Highly recommended,"Value for money product.Display,Camera ,Size, Samsung Ui and Build Quality all are Decent. Only it's 4000 mah battery can Disappointed you.",Sonipat District,30 days ago,0,Yes,2025-10-27 04:25:15.126530,2,[],[],highly recommended,value money product display camera size samsung build quality decent mah battery disappointed,"['highly', 'recommended']","['value', 'money', 'product', 'display', 'camera', 'size', 'samsung', 'build', 'quality', 'decent', 'mah', 'battery', 'disappointed']",139,medium,0,"['camera', 'battery', 'display']","['camera', 'battery', 'display', 'price', 'software', 'design', 'quality']",True
85,P85_REV_014,Zubair Bhat,5.0,Excellent,Overall performance is best,Anantnag,30 days ago,0,Yes,2025-10-27 04:25:15.126534,2,[],[],excellent,overall performance best,['excellent'],"['overall', 'performance', 'best']",27,short,7,['performance'],['performance'],True
85,P85_REV_015,Pulkit Garg,3.0,Does the job,"I had very high expectations from this phone but when I used this phone for one day I saw that the performance and battery backup was very low, I do not recommend to purchase the phone 👎👎",Agra Division,30 days ago,0,Yes,2025-10-27 04:25:15.126537,1,[],[],doe job,high expectation phone used phone one day saw performance battery backup wa low not recommend purchase phone,"['doe', 'job']","['high', 'expectation', 'phone', 'used', 'phone', 'one', 'day', 'saw', 'performance', 'battery', 'backup', 'wa', 'low', 'not', 'recommend', 'purchase', 'phone']",187,medium,8,"['battery', 'performance']","['battery', 'performance']",True
86,P86_REV_011,Flipkart Customer,5.0,Great product,Best in range,New Delhi,30 days ago,0,Yes,2025-10-27 04:25:15.126540,2,[],[],great product,best range,"['great', 'product']","['best', 'range']",13,short,0,[],[],False
86,P86_REV_016,KADIR AHMAD,5.0,Just wow!,Camera 10/8Performance 10/10Battery 10/7Design 10/10Display 10/10,Jalpaiguri Division,30 days ago,0,Yes,2025-10-27 04:25:15.126543,2,[],[],wow,camera,['wow'],['camera'],65,medium,0,['camera'],['camera'],True
86,P86_REV_007,Flipkart Customer,5.0,Fabulous!,Good,Talala,30 days ago,0,Yes,2025-10-27 04:25:15.126546,2,[],[],fabulous,good,['fabulous'],['good'],4,short,0,[],[],False
86,P86_REV_010,Deepak Kumar,3.0,Does the job,The battery ia very less. Need to charge twice in a day.,Bangalore Division,30 days ago,0,Yes,2025-10-27 04:25:15.126549,1,[],[],doe job,battery less need charge twice day,"['doe', 'job']","['battery', 'less', 'need', 'charge', 'twice', 'day']",56,medium,5,['battery'],['battery'],True
86,P86_REV_009,Anindya Mallik,5.0,Best in the market!,Awesome phone.,Rajpur Sonarpur,30 days ago,0,Yes,2025-10-27 04:25:15.126552,2,[],[],best market,awesome phone,"['best', 'market']","['awesome', 'phone']",14,short,1,[],[],False
86,P86_REV_008,Chetan Chettri,5.0,Great product,Unwanted Google apps installed. Kindly develop samsung own software and apps like Apple,Rajauri,30 days ago,0,Yes,2025-10-27 04:25:15.126555,2,[],[],great product,unwanted google apps installed kindly develop samsung software apps like apple,"['great', 'product']","['unwanted', 'google', 'apps', 'installed', 'kindly', 'develop', 'samsung', 'software', 'apps', 'like', 'apple']",87,medium,0,[],['software'],True
86,P86_REV_015,rashid chaudhary,5.0,Terrific,Overall good phone,Muzaffarnagar,30 days ago,0,Yes,2025-10-27 04:25:15.126558,2,[],[],terrific,overall good phone,['terrific'],"['overall', 'good', 'phone']",18,short,9,[],[],False
86,P86_REV_014,nitin khandare,5.0,Must buy!,"Phone is very good very happy but disappointed due to battery, else all are better than iphone",Kalyan,30 days ago,0,Yes,2025-10-27 04:25:15.126561,2,[],[],must buy,phone good happy disappointed due battery else better iphone,"['must', 'buy']","['phone', 'good', 'happy', 'disappointed', 'due', 'battery', 'else', 'better', 'iphone']",94,medium,8,['battery'],['battery'],True
86,P86_REV_013,Flipkart Customer,4.0,Very Good,Its amazing product 😻 chotu with big dum,Khambhalia,30 days ago,0,Yes,2025-10-27 04:25:15.126564,2,[],['chotu'],good,amazing product photo big dum,['good'],"['amazing', 'product', 'photo', 'big', 'dum']",40,short,4,"['camera', 'heating']","['heating', 'camera']",True
86,P86_REV_012,Flipkart Customer,5.0,Classy product,I am normal user...Reviewing after 2 month...gaming not tried yet but for day to day performance there is  no issue ...display best samsung win race in display no competition to appl,Jammu,30 days ago,0,Yes,2025-10-27 04:25:15.126567,2,[],['appl'],classy product,normal user reviewing month gaming not tried yet day performance no issue display best samsung win race display no competition apply,"['classy', 'product']","['normal', 'user', 'reviewing', 'month', 'gaming', 'not', 'tried', 'yet', 'day', 'performance', 'no', 'issue', 'display', 'best', 'samsung', 'win', 'race', 'display', 'no', 'competition', 'apply']",182,medium,2,"['performance', 'display']","['performance', 'display']",True
87,P87_REV_013,DINESH SINGH,5.0,Fabulous!,Just looking like a wow 👌,Purbi Singhbhum District,1 month ago,0,Yes,2025-10-27 04:25:15.126570,2,[],[],fabulous,looking like wow,['fabulous'],"['looking', 'like', 'wow']",25,short,7,[],[],False
87,P87_REV_014,Rajeev  Sharma,5.0,Wonderful,Amazing,Bharatpur,1 month ago,0,Yes,2025-10-27 04:25:15.126573,2,[],[],wonderful,amazing,['wonderful'],['amazing'],7,short,0,[],[],False
87,P87_REV_008,Hetalkumar  Shah,5.0,Highly recommended,Performing Good...,Vadodara,30 days ago,0,Yes,2025-10-27 04:25:15.126576,2,[],[],highly recommended,performing good,"['highly', 'recommended']","['performing', 'good']",18,short,1,[],[],False
87,P87_REV_007,PRATYUSH THAKARE,5.0,Must buy!,Performance wise it's the best phone. Camera is also great during the portrait mode.,Pune,30 days ago,0,Yes,2025-10-27 04:25:15.126579,2,[],[],must buy,performance wise best phone camera also great portrait mode,"['must', 'buy']","['performance', 'wise', 'best', 'phone', 'camera', 'also', 'great', 'portrait', 'mode']",84,medium,0,"['camera', 'performance']","['camera', 'performance']",True
